,Run,Rerun,CamCol,DAOPHOTID,ra,dec,x_u,y_u,u,uErr,chi_u,sharp_u,flag_u,x_g,y_g,g,gErr,chi_g,sharp_g,flag_g,x_r,y_r,r,rErr,chi_r,sharp_r,flag_r,x_i,y_i,i,iErr,chi_i,sharp_i,flag_i,x_z,y_z,z,zErr,chi_z,sharp_z,flag_z
52,2662,40,1,5830,323.19049985,-0.86325321,1761.186,125.359,20.579,0.069,0.66,-0.29,0,1760.63,130.477,18.813,0.019,1.1,-0.01,0,1758.261,117.575,18.091,0.022,1.28,-0.02,0,1756.205,120.925,17.792,0.02,1.01,-0.03,0,1756.442,125.506,17.581,0.023,1.17,-0.12,0
53,2662,40,1,13265,323.19050647,-0.8337752,2029.182,125.334,21.303,0.126,0.62,-0.62,0,2028.767,130.576,18.861,0.027,1.58,0.05,0,2026.258,117.654,17.972,0.041,2.44,0.09,0,2024.115,121.015,17.641,0.018,0.94,0.01,0,2024.457,125.68,17.437,0.029,1.51,-0.15,0
54,2662,40,1,689,323.19050857,-0.95850714,895.029,125.785,21.131,0.071,0.43,-0.19,0,894.015,130.504,19.848,0.026,0.76,0.01,0,892.102,117.665,19.263,0.025,1.11,0.04,0,890.326,120.977,19.049,0.044,1.51,0.05,0,890.225,125.289,18.932,0.049,1.08,-0.06,0
55,2662,40,1,2564,323.19053307,-0.89166255,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1502.17,130.753,22.038,0.102,0.48,0.06,0,1499.937,117.869,21.391,0.05,0.78,0.05,0,1497.964,121.208,21.16,0.101,1.0,-0.02,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
56,2662,40,1,6481,323.19059999,-0.85990532,1791.626,126.26,21.602,0.156,0.6,-0.43,0,1791.086,131.392,20.535,0.028,0.49,-0.01,0,1788.701,118.487,20.275,0.037,1.1,-0.09,0,1786.635,121.839,20.119,0.038,0.81,-0.11,0,1786.885,126.429,20.106,0.098,0.84,-0.15,0
57,2662,40,1,570,323.19116702,-0.9691386,798.368,131.816,18.707,0.017,0.65,-0.07,0,797.303,136.489,17.259,0.016,1.76,0.04,0,795.441,123.659,16.739,0.012,0.83,0.01,0,793.695,126.967,16.572,0.043,2.7,-0.04,0,793.557,131.249,16.47,0.013,1.05,-0.12,0
58,2662,40,1,192,323.19145428,-1.02228423,315.3,134.672,21.227,0.103,0.57,-0.15,0,313.98,139.122,20.292,0.018,0.4,0.1,0,312.373,126.328,20.063,0.036,1.16,-0.02,0,310.782,129.615,19.979,0.033,0.74,-0.03,0,310.456,133.747,20.048,0.111,0.96,0.21,0
59,2662,40,1,2851,323.19160554,-0.88762969,1539.534,135.491,21.372,0.136,0.66,-0.37,0,1538.861,140.505,20.233,0.024,0.52,0.13,0,1536.61,127.62,19.947,0.028,0.97,-0.03,0,1534.623,130.96,19.848,0.045,1.09,-0.01,0,1534.776,135.473,20.015,0.098,0.92,-0.17,0
60,2662,40,1,6278,323.19164969,-0.8608779,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1782.238,140.933,21.028,0.049,0.57,0.05,0,1779.859,128.03,20.453,0.033,0.89,-0.02,0,1777.793,131.381,20.304,0.049,0.93,-0.12,0,1778.042,135.969,20.051,0.123,1.07,0.9,0
61,2662,40,1,720,323.19223649,-0.95613609,916.587,141.486,22.801,0.347,0.46,0.68,0,915.584,146.211,20.658,0.036,0.56,0.06,0,913.662,133.373,19.308,0.033,1.43,-0.04,0,911.875,136.686,18.655,0.041,1.6,0.05,0,911.786,141.005,18.24,0.025,0.88,-0.04,0
