,Run,Rerun,CamCol,DAOPHOTID,ra,dec,x_u,y_u,u,uErr,chi_u,sharp_u,flag_u,x_g,y_g,g,gErr,chi_g,sharp_g,flag_g,x_r,y_r,r,rErr,chi_r,sharp_r,flag_r,x_i,y_i,i,iErr,chi_i,sharp_i,flag_i,x_z,y_z,z,zErr,chi_z,sharp_z,flag_z
46,4670,40,2,1,242.71470982,14.84599754,9999.99,9999.99,99.999,9.999,9.99,9.99,9,5.108,494.005,22.928,0.12,0.84,0.31,0,5.802,484.002,21.818,0.07,0.88,0.06,0,4.54,486.897,20.56,0.047,0.81,0.08,0,4.646,490.97,19.871,0.083,0.87,0.09,0
47,4670,40,2,284,242.71508372,14.95548858,9999.99,9999.99,99.999,9.999,9.99,9.99,9,922.71,108.552,21.344,0.038,0.89,0.01,0,923.23,98.215,20.385,0.029,1.0,0.09,0,922.215,101.303,19.997,0.036,0.92,0.05,0,922.388,105.189,19.692,0.093,1.06,-0.09,0
48,4670,40,2,290,242.71559576,14.95637678,9999.99,9999.99,99.999,9.999,9.99,9.99,9,931.902,109.541,21.447,0.041,0.9,0.0,0,932.419,99.201,20.178,0.026,1.04,-0.11,0,931.407,102.291,19.592,0.03,0.98,0.06,0,931.581,106.174,19.305,0.069,1.11,-0.3,0
49,4670,40,2,74,242.71574731,14.87912747,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,286.475,374.756,22.648,0.203,1.21,0.85,0,285.289,377.711,21.284,0.098,0.92,0.13,0,285.416,381.726,20.255,0.132,0.98,0.22,0
50,4670,40,2,344,242.71590543,14.96630006,1018.688,70.809,20.022,0.045,0.44,-0.17,0,1016.039,76.834,18.576,0.011,0.89,-0.01,0,1016.54,66.464,18.013,0.007,0.66,0.02,0,1015.552,69.572,17.772,0.016,1.15,0.0,0,1015.731,73.438,17.642,0.021,1.05,0.01,0
51,4670,40,2,327,242.7162551,14.96345473,9999.99,9999.99,99.999,9.999,9.99,9.99,9,993.417,89.758,22.67,0.128,1.09,0.66,0,993.922,79.396,21.123,0.06,1.16,0.41,0,992.928,82.499,20.576,0.062,0.93,0.47,0,993.105,86.37,20.255,0.153,1.09,0.37,0
52,4670,40,2,269,242.71731225,14.94946261,9999.99,9999.99,99.999,9.999,9.99,9.99,9,879.903,147.957,22.667,0.124,1.06,0.69,0,880.429,137.635,22.473,0.148,1.06,0.0,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9
53,4670,40,2,12,242.71745552,14.85049334,9999.99,9999.99,99.999,9.999,9.99,9.99,9,52.124,500.274,22.906,0.14,0.99,-0.13,0,52.807,490.252,22.284,0.129,1.07,0.43,0,51.561,493.16,21.952,0.16,0.83,0.51,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
54,4670,40,2,213,242.71985373,14.93640534,9999.99,9999.99,99.999,9.999,9.99,9.99,9,779.309,214.844,22.484,0.125,1.24,0.48,0,779.852,204.558,20.678,0.09,2.61,1.02,0,778.805,207.62,19.798,0.078,2.28,0.67,0,778.964,211.533,19.39,0.081,1.23,0.68,0
55,4670,40,2,185,242.72001907,14.92738345,706.941,242.316,21.804,0.193,0.4,-0.37,0,704.354,248.195,20.233,0.021,0.95,0.06,0,704.911,237.936,19.608,0.023,1.21,0.04,0,703.844,240.983,19.273,0.023,0.9,0.12,0,703.997,244.911,19.199,0.057,1.0,-0.12,0
56,4670,40,2,486,242.72106863,14.98395008,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1181.503,55.959,23.181,0.181,0.98,-0.11,0,1181.968,45.526,21.502,0.052,0.83,0.01,0,1181.031,48.674,20.545,0.043,0.74,-0.12,0,1181.218,52.504,20.209,0.157,1.16,0.13,0
57,4670,40,2,233,242.72118943,14.9396665,813.797,208.146,21.5,0.171,0.47,-0.71,0,811.188,214.075,20.261,0.023,1.05,0.09,0,811.724,203.777,19.809,0.019,0.89,-0.06,0,810.687,206.847,19.634,0.027,0.86,-0.04,0,810.847,210.753,19.368,0.054,0.82,-0.02,0
58,4670,40,2,278,242.7212047,14.9510237,908.945,167.924,22.33,0.339,0.42,1.09,0,906.317,173.898,22.071,0.066,0.92,0.1,0,906.834,163.565,21.666,0.061,0.87,-0.16,0,905.823,166.656,21.529,0.108,0.81,-0.08,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
59,4670,40,2,345,242.72188582,14.9638987,1019.087,127.692,21.357,0.169,0.49,0.73,0,1016.437,133.719,20.241,0.024,1.07,0.04,0,1016.933,123.346,19.842,0.02,0.93,-0.04,0,1015.952,126.46,19.688,0.036,1.09,0.15,0,1016.126,130.324,19.589,0.072,0.92,-0.1,0
60,4670,40,2,218,242.72196637,14.93628957,9999.99,9999.99,99.999,9.999,9.99,9.99,9,785.583,232.342,22.6,0.128,1.15,0.79,0,786.123,222.053,20.698,0.074,2.13,0.74,0,785.08,225.118,19.792,0.063,1.83,0.52,0,785.238,229.029,19.395,0.1,1.39,0.77,0
61,4670,40,2,237,242.72200321,14.94087935,826.743,210.417,21.522,0.161,0.43,0.3,0,824.131,216.353,20.317,0.023,1.02,0.07,0,824.664,206.05,19.914,0.02,0.9,-0.02,0,823.632,209.124,19.771,0.028,0.83,0.05,0,823.792,213.027,19.832,0.095,0.99,-0.19,0
62,4670,40,2,173,242.72206779,14.92148197,9999.99,9999.99,99.999,9.999,9.99,9.99,9,661.979,285.707,23.444,0.244,1.02,0.2,0,662.542,275.463,21.793,0.077,0.97,0.09,0,661.467,278.503,21.088,0.06,0.67,0.11,0,661.615,282.439,20.433,0.165,1.03,0.54,0
63,4670,40,2,259,242.72217323,14.94620033,9999.99,9999.99,99.999,9.999,9.99,9.99,9,869.258,198.846,21.293,0.038,0.76,0.14,0,869.782,188.527,20.82,0.048,0.98,0.15,0,868.762,191.61,20.598,0.065,0.95,-0.02,0,868.925,195.504,20.884,0.314,1.07,0.6,0
64,4670,40,2,257,242.72236082,14.94591026,870.094,195.436,21.075,0.121,0.48,1.0,0,867.473,201.393,19.053,0.013,0.91,0.05,0,867.997,191.074,18.199,0.011,0.93,0.01,0,866.977,194.157,17.838,0.015,1.06,-0.04,0,867.141,198.051,17.64,0.024,1.23,-0.02,0
65,4670,40,2,378,242.72274897,14.96771499,1054.003,121.113,21.049,0.087,0.35,0.1,0,1051.345,127.157,19.504,0.017,1.01,0.05,0,1051.834,116.771,18.879,0.015,1.08,-0.07,0,1050.864,119.893,18.607,0.017,0.94,0.0,0,1051.04,123.749,18.557,0.033,0.95,0.05,0
66,4670,40,2,76,242.7227523,14.87807641,9999.99,9999.99,99.999,9.999,9.99,9.99,9,301.053,445.264,20.614,0.029,1.07,-0.05,0,301.684,435.151,19.302,0.016,0.96,0.04,0,300.512,438.115,18.315,0.015,0.87,-0.03,0,300.634,442.125,17.786,0.018,0.86,0.02,0
67,4670,40,2,122,242.72315868,14.89960656,485.167,366.382,21.131,0.131,0.51,0.58,0,482.623,372.156,21.126,0.037,1.02,-0.02,0,483.219,361.976,20.848,0.043,1.09,0.09,0,482.097,364.979,20.868,0.069,0.91,0.0,0,482.231,368.952,20.966,0.258,0.99,0.03,0
68,4670,40,2,545,242.72351775,14.99651957,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1295.128,31.159,22.342,0.109,1.21,0.83,0,1295.569,20.685,20.699,0.046,1.31,0.46,0,1294.666,23.859,20.098,0.052,1.23,0.47,0,1294.86,27.665,19.912,0.102,0.97,0.31,0
69,4670,40,2,212,242.72360813,14.93454163,9999.99,9999.99,99.999,9.999,9.99,9.99,9,776.58,251.823,22.834,0.097,0.72,-0.1,0,777.12,241.537,22.486,0.139,0.98,0.12,0,776.077,244.602,22.412,0.303,1.0,0.16,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
70,4670,40,2,458,242.72377138,14.97831056,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1143.555,97.826,21.94,0.072,1.11,-0.14,0,1144.025,87.406,20.49,0.031,1.03,0.07,0,1143.081,90.548,19.576,0.03,0.97,0.14,0,1143.263,94.386,19.128,0.061,1.13,-0.07,0
71,4670,40,2,288,242.72393553,14.95267562,9999.99,9999.99,99.999,9.999,9.99,9.99,9,929.508,190.121,22.592,0.096,0.88,-0.15,0,930.019,179.779,22.345,0.135,1.07,-0.17,0,929.017,182.877,22.366,0.24,0.83,0.32,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
72,4670,40,2,509,242.72439862,14.98629202,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1212.525,74.575,22.437,0.112,1.16,0.18,0,1212.981,64.13,20.622,0.046,1.32,0.45,0,1212.057,67.287,19.966,0.053,1.29,0.48,0,1212.243,71.11,19.537,0.076,1.0,0.45,0
73,4670,40,2,246,242.72489623,14.94313791,855.575,225.786,21.369,0.137,0.42,-0.56,0,852.957,231.736,20.335,0.022,0.96,0.07,0,853.482,221.422,19.901,0.019,0.89,-0.06,0,852.461,224.504,19.68,0.026,0.82,0.07,0,852.621,228.4,19.685,0.1,1.18,-0.3,0
74,4670,40,2,239,242.72492303,14.94018991,9999.99,9999.99,99.999,9.999,9.99,9.99,9,828.37,242.414,22.913,0.142,0.99,-0.5,0,828.9,232.109,21.58,0.061,0.92,-0.04,0,827.872,235.186,20.954,0.084,1.03,0.17,0,828.031,239.087,20.607,0.184,0.98,0.33,0
75,4670,40,2,286,242.7251579,14.95151359,926.604,198.147,21.126,0.133,0.5,-0.75,0,923.971,204.131,19.212,0.013,0.89,0.02,0,924.482,193.79,18.366,0.012,0.98,0.03,0,923.481,196.888,18.001,0.012,0.79,-0.04,0,923.646,200.77,17.816,0.023,1.07,0.07,0
76,4670,40,2,446,242.72538246,14.97593228,1131.841,113.211,22.408,0.284,0.33,0.52,0,1129.168,119.293,21.278,0.041,1.01,0.04,0,1129.639,108.878,20.802,0.035,0.93,0.09,0,1128.694,112.018,20.54,0.049,0.82,-0.07,0,1128.874,115.858,20.7,0.178,0.85,-0.43,0
77,4670,40,2,36,242.72606597,14.85732026,141.223,540.111,22.074,0.292,0.49,0.81,0,138.747,545.723,20.95,0.037,1.14,-0.01,0,139.407,535.667,20.441,0.032,1.1,0.1,0,138.195,538.601,20.217,0.044,0.95,0.16,0,138.302,542.642,20.432,0.175,1.07,-0.08,0
78,4670,40,2,443,242.72671105,14.97522431,1130.469,126.468,22.482,0.296,0.32,0.8,0,1127.795,132.549,21.263,0.047,1.11,0.09,0,1128.266,122.134,20.75,0.038,1.06,-0.15,0,1127.322,125.276,20.475,0.04,0.71,0.11,0,1127.5,129.115,20.394,0.178,1.1,-0.6,0
79,4670,40,2,306,242.72707824,14.95536758,965.459,199.981,21.971,0.231,0.4,-0.53,0,962.819,205.984,20.726,0.024,0.81,0.06,0,963.321,195.629,20.12,0.025,1.01,-0.02,0,962.332,198.736,19.872,0.036,1.0,0.0,0,962.499,202.609,19.729,0.089,1.0,0.53,0
80,4670,40,2,24,242.7273002,14.85343251,9999.99,9999.99,99.999,9.999,9.99,9.99,9,110.454,569.503,22.115,0.077,1.0,-0.09,0,111.118,559.458,21.026,0.04,0.91,-0.02,0,109.9,562.386,20.458,0.047,0.87,0.09,0,110.004,566.433,20.152,0.137,1.11,-0.13,0
81,4670,40,2,62,242.72758161,14.86836527,9999.99,9999.99,99.999,9.999,9.99,9.99,9,236.351,518.795,22.58,0.106,1.0,0.27,0,236.991,508.703,21.427,0.082,1.4,-0.15,0,235.808,511.659,19.91,0.031,0.78,0.12,0,235.92,515.68,19.197,0.062,1.13,-0.1,0
82,4670,40,2,356,242.72793595,14.96242853,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1024.872,187.863,22.088,0.084,1.15,0.03,0,1025.361,177.485,21.434,0.057,0.96,0.04,0,1024.391,180.606,21.326,0.082,0.73,0.07,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
83,4670,40,2,495,242.72820709,14.98239911,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1192.99,119.185,22.922,0.13,0.88,0.13,0,1193.447,108.746,22.531,0.152,1.03,-0.4,0,1192.522,111.902,22.452,0.221,0.7,0.19,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
84,4670,40,2,241,242.72839283,14.93969315,9999.99,9999.99,99.999,9.999,9.99,9.99,9,836.109,272.241,22.909,0.121,0.84,0.21,0,836.634,261.931,22.615,0.183,1.15,-0.18,0,835.613,265.013,22.427,0.218,0.71,-0.1,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
85,4670,40,2,617,242.72857739,15.01244349,1448.515,9.33,22.487,0.29,0.31,-1.12,0,1445.778,15.562,22.391,0.091,0.96,0.02,0,1446.186,5.031,22.212,0.114,1.01,-0.12,0,1445.33,8.241,21.861,0.127,0.7,0.14,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
